TITLE     = "Flow in Deep"
VARIABLES = "x" "y" "z" "u" "v" "w"
ZONE T="Rectangular zone"
 X=40, Y=20, Z=10, F=POINT_VECTOR
DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.083E+002 2.516E+001 0.000E+000 1.466E-001 3.278E-002 -1.330E-001
 2.288E+002 2.516E+001 0.000E+000 1.375E-001 3.867E-002 -1.285E-001
 2.492E+002 2.516E+001 0.000E+000 1.228E-001 4.484E-002 -1.232E-001
 2.697E+002 2.516E+001 0.000E+000 1.111E-001 4.756E-002 -1.150E-001
 2.902E+002 2.516E+001 0.000E+000 1.039E-001 4.695E-002 -1.046E-001
 3.106E+002 2.516E+001 0.000E+000 9.884E-002 4.622E-002 -9.326E-002
 3.311E+002 2.516E+001 0.000E+000 9.244E-002 4.608E-002 -8.159E-002
 3.515E+002 2.516E+001 0.000E+000 8.164E-002 4.569E-002 -7.019E-002
 3.720E+002 2.516E+001 0.000E+000 6.793E-002 4.578E-002 -5.933E-002
 -4.260E+002 4.768E+001 0.000E+000 -2.938E-002 7.465E-003 -1.136E-002
 -4.055E+002 4.768E+001 0.000E+000 -3.219E-002 8.676E-003 -1.150E-002
 -3.851E+002 4.768E+001 0.000E+000 -3.606E-002 1.004E-002 -1.158E-002
 -3.646E+002 4.768E+001 0.000E+000 -3.629E-002 1.041E-002 -1.188E-002
 -3.442E+002 4.768E+001 0.000E+000 -3.080E-002 9.568E-003 -1.251E-002
 -3.237E+002 4.768E+001 0.000E+000 -2.465E-002 8.107E-003 -1.297E-002
 -3.032E+002 4.768E+001 0.000E+000 -1.591E-002 5.728E-003 -1.378E-002
 -2.828E+002 4.768E+001 0.000E+000 -7.233E-003 3.364E-003 -1.527E-002
 -2.623E+002 4.768E+001 0.000E+000 -5.587E-003 1.544E-003 -1.859E-002
 -2.418E+002 4.768E+001 0.000E+000 -3.197E-003 -4.426E-004 -2.239E-002
